name,COG0016,COG0049,COG0051,COG0052,COG0064,COG0081,COG0085,COG0086,COG0087,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0098,COG0099,COG0100,COG0103,COG0201,COG0202,COG0480,COG0532,COG0533,COG0541,COG0552,COG5257,PCA_Score1(0.4191431362755863),PCA_Score2(0.09763463057784694),PCA_Score3(0.07062674192378664)
GCA_028715295,0.244207594,0.279608248,0.157149687,0.241341838,0.255373761,0.209663397,0.210372303,0.118095535,0.096858893,0.071822441,,0.149363782,0.204819178,0.284408822,0.27273666,0.135019514,0.220344651,0.188429275,0.223438355,0.266585913,0.146700731,0.175046308,0.113600051,0.176738392,0.261789309,0.106819027,0.288786782,-3.670610325423815,0.1664447614302614,0.11409114775756296
GCA_028715985,0.299002394,0.144631382,0.3000064,0.29948618,0.504949952,0.251270793,0.264832181,0.309914492,0.280551149,0.783259307,0.394674112,0.297892433,0.39850291,0.264806094,0.253896936,0.373454802,0.580827309,0.043024726,0.262052952,0.31940627,0.378296017,0.315891417,0.641504098,0.323572347,0.330252663,0.304615798,0.370427878,0.3538895350334203,1.9107570474703357,-0.7305775739455435
GCA_028716125,0.37705631,0.10775499,0.34817869,0.211504766,,0.207034484,0.284731632,0.265592757,0.360306255,0.06806768,0.49714679,0.250267801,0.16208511,0.163091237,0.176098879,0.328929072,0.230267966,0.095089512,0.181117351,0.349600944,0.143370321,0.221225987,0.289185716,0.287893078,0.452044606,0.545498322,0.185025844,-1.8578508456987186,1.9370720378502173,-0.5301210389328204
GCA_028716945,0.381350603,0.432735482,0.388083632,0.277907246,0.471251186,0.272082861,0.288600802,0.185711082,0.204098352,0.241803766,,0.199961611,0.389757389,0.34889109,0.302610695,0.17705288,0.322788055,0.248590015,0.303414974,0.509520062,0.183483523,0.327730536,0.386262347,0.285679892,0.48065044,0.286741651,0.42354982,-0.45634507040157707,0.325711573413196,0.06048419843855781
GCA_028718805,0.540302178,0.762562268,0.442811524,0.312838849,0.443814219,,0.339933022,0.317599016,0.37618567,0.375376409,,0.401619186,0.599533299,0.487857368,,0.349045356,0.552753817,0.545027079,0.392260168,0.582207224,0.277976856,0.50187365,0.455340303,0.517503838,0.568209482,0.400954284,0.689425342,3.076258781736749,-1.1335157069970727,-0.1692892462214442
GCA_028751075,,,0.29038643,0.277910376,0.201497744,0.389547743,0.27512522,0.336676126,,0.476459853,,,0.300318574,0.465163207,,0.588909511,0.443122594,,0.427167586,0.297922344,0.487364117,0.309308204,,0.314339013,,0.423660864,0.325604679,0.7181632610017248,0.19590079762979806,-0.7557947671423527
GCA_028817155,0.11367414,0.693887654,0.152865342,0.361974436,0.119513591,0.630313373,0.535432355,0.632290042,0.549364843,0.828149136,0.519687587,0.531546829,0.790301931,0.22035464,0.696143671,0.76808002,0.21192199,0.17341996,0.622404752,0.389786368,0.152311153,0.666974897,0.526164581,0.191863002,0.112352521,0.126352226,0.200354167,2.4274873070365786,2.045224179161965,2.6940065267529096
GCA_028818155,0.331935597,0.370640898,0.368042625,0.356331393,,0.35728371,0.241277961,0.304686386,0.229593971,0.367472404,,0.256037357,0.545364387,0.457864434,0.323427637,0.284820398,0.217384756,0.220528334,0.347867027,0.318521916,0.236869735,,0.254046643,0.2778055,0.353197726,0.37192872,0.503240628,-0.013700054343771263,0.32351923755975326,-0.3158970577379919
GCA_028866575,0.69731767,0.800048952,0.487481874,0.266554666,0.218672794,0.614496776,0.055555851,0.432603017,0.398712801,0.3817534,,0.748145405,0.7223421,0.55962817,0.733592564,0.801573648,0.660264038,0.927256875,,0.085776578,0.766441968,0.22839462,0.155741369,0.672040882,0.396411519,0.545251054,0.886862402,4.602234171898649,-4.766428674085661,-1.9692652638862387
GCA_028866715,0.726865503,0.776002577,0.464423429,0.334212853,0.256408848,0.663713469,0.056864302,0.430992455,0.418172884,0.386492409,,0.771015091,0.741677161,0.680489848,0.771453231,0.904475804,0.702672662,0.947849376,0.569161132,0.07956077,0.735457501,0.207881314,0.16676006,0.607528436,0.366042416,0.600645959,0.877738627,5.372694002348336,-4.608333247902413,-2.149402450830737
GCA_028866775,0.567159489,0.843322375,0.47580692,0.292001581,0.230645318,0.634178597,0.056457557,0.417423334,0.357418756,0.378828804,,0.719313896,0.74886069,0.61362001,0.701276272,0.77669632,0.658549265,0.839266248,,0.08383275,0.641879267,0.21591004,0.165023081,0.635119402,0.357308718,0.505694994,0.809082017,4.12992153983118,-4.473357736334199,-1.7600251903795732
GCA_028866795,0.641249905,0.668243916,0.588108351,0.278065556,0.647550342,0.706985319,0.048387372,0.41489904,0.449727774,0.310533424,,0.6119792,0.893640522,0.758036889,0.562116315,0.703002945,0.553500243,0.729701335,0.66274481,0.098050485,0.74693993,0.221950278,0.154477581,0.6683328,0.36115259,0.481221066,0.821944949,5.13693826921892,-3.4926004571774336,-2.5624063825340135
GCA_028866835,0.542906368,0.493590676,0.551543326,0.293207983,0.62804319,0.737004739,0.047726473,0.4463545,0.474190598,0.33708154,,0.687507903,0.937174328,0.71060045,0.564812539,0.701003421,,,0.591622327,0.108023842,0.649811472,0.204956283,0.164141372,0.650654258,0.300221993,0.578988157,0.856014294,4.461698259132506,-2.140180891370663,-2.5811294545564936
GCA_028866905,0.672251632,0.804899308,0.546085713,0.297217553,0.549432751,0.656564601,0.047623767,0.397068619,0.451360643,0.340935575,,0.743858898,0.753902995,0.585013501,0.733252533,,0.684383668,0.904284299,0.369409132,0.106526196,0.673813522,0.242134134,0.166701311,0.591601211,0.377263162,0.577639067,0.930233365,4.66815950358309,-4.927051327485662,-1.6581856693482693
GCA_028866995,0.561250256,0.58759651,0.543897559,0.297117591,,0.773238952,0.047333244,0.464520543,0.46894244,0.330209859,,0.709651175,0.940950729,0.763045069,0.514047229,0.752623956,0.593858856,0.739828917,,0.092072728,0.647427884,0.217822737,,0.652072717,0.334334765,0.630303016,0.956753968,4.9675213949393555,-3.6394333109118713,-2.3661218443693564
GCA_028867025,0.624720032,0.627964949,0.574483209,0.264155406,,0.695639923,0.045519645,0.4226749,0.438946115,0.314721201,,0.618126988,0.774683033,0.743403663,0.565524765,0.655307767,0.570439381,0.753521768,0.735967378,0.104688556,0.697454887,0.21998295,0.161609905,0.706548332,0.336670427,0.517374395,0.874750738,4.856996405479067,-3.6684378512379725,-2.4796761810374517
GCA_028867075,0.559037599,0.734177949,0.644959305,0.521168115,0.472761966,0.731617327,0.387384534,0.43842493,0.454280264,0.539256522,,0.460047699,0.680832197,0.664626273,0.812295888,0.463242832,0.56213524,0.696369146,,0.633961022,0.590863401,0.500163018,0.521636976,0.484467563,0.494395408,0.4250679,0.70242756,5.601262545982829,-1.73216739475388,0.3054500640426049
GCA_028867285,0.703049341,0.809234712,0.476431181,0.327777593,0.186902728,0.621571997,0.049265397,0.377840456,0.416731502,0.393859377,,0.755049016,,0.645463908,0.731389086,0.789593754,0.741276519,0.853559114,0.535287167,0.095451981,0.603506224,0.222153365,0.155631254,,0.388184048,0.59239673,0.882100032,4.0983740865613365,-4.408801036381414,-1.2415032526477041
GCA_029207735,,,0.133988588,0.115427424,0.186257123,0.224053916,0.124949612,0.062490453,,0.406403904,,,0.269454126,0.231261351,0.156480996,0.243922751,0.099807934,0.300925087,0.079513637,0.185574379,0.197648283,0.065514477,,0.157525259,,0.127364289,0.202218548,-3.281376862393413,-0.30001376573656885,0.5506860147020517
GCA_029210685,0.431064953,0.096923246,0.339050826,0.310157864,0.626094039,0.227007482,0.255509163,0.343773624,0.298936492,0.779022252,0.434387128,0.414199556,0.396147634,0.41319321,0.251827054,0.385979697,0.401395684,0.090893609,0.310331067,0.357179375,0.404236603,0.468495102,0.674348667,0.337194236,0.362352213,0.452506732,0.308937102,1.165875669772578,2.3403816257970984,-0.8023760968671473
GCA_029210805,,0.24660977,0.121060814,0.196766892,,0.062215004,0.173693092,0.613860496,0.174038233,0.148120135,,,0.384961072,0.938368691,0.62495672,0.086972846,0.144737113,0.1498174,0.268507316,0.158003475,0.934654713,0.578502577,0.208901139,,0.286286753,0.110836793,0.027253821,-0.7679383181881054,0.33481997443322625,0.8569026882825308
GCA_029237525,0.122004512,0.69446789,,0.783017204,0.114065927,0.33506604,0.54091135,0.438022771,0.439900666,0.60915929,0.546971066,0.451212851,0.76527618,0.267889025,0.624737843,0.429150812,0.322391896,0.277672168,0.451159747,0.326408166,0.292300708,0.882784616,0.524762434,0.203814442,0.116656402,0.265879119,0.168742128,2.26665843431758,1.9680358670771294,2.6660764271215553
GCA_029240435,0.056064009,0.736253127,0.153405581,0.746789176,0.134889363,0.382269477,,,0.469232133,0.618910136,0.572270301,0.431679889,0.767456006,0.244778203,0.725075364,0.431067425,,0.316438841,0.385866286,0.322986508,0.302141295,0.93163896,0.591184648,0.191178781,0.127231635,0.471421116,0.198589787,1.8798770201154162,0.9669266174997919,2.25973215107342
GCA_029241965,0.315919504,0.158534631,0.190800353,0.222376246,0.613813699,0.18849597,0.108814982,0.243081486,0.125297911,0.505727046,0.670926274,0.268846649,0.319661501,0.260642924,0.270342187,0.295662546,0.749963905,0.16613349,0.23590304,0.234538717,0.41258571,0.311495373,0.372018757,0.359974986,0.301684828,0.358043522,0.269319195,-0.625973855209943,1.094850780442155,-1.5243121565432771
GCA_029258735,0.627190149,0.397793526,0.261256207,0.23428426,,0.227338304,0.062375326,0.160449708,0.181699722,0.123665975,0.227513741,0.148178178,0.222005141,0.308778154,0.293895042,0.219090114,,,0.058332726,0.165707663,0.078160244,,0.364005256,0.170760081,0.297942778,0.121534432,0.193445485,-2.692925745805999,-0.8795459155340074,0.6323605142081625
GCA_029258755,0.494469394,0.360326972,0.060806249,0.028521531,,0.275795831,0.116484968,0.144843462,0.09196077,0.138721193,0.229597485,0.476858878,0.233460424,0.056317239,0.15073066,0.094342467,0.187584523,0.685251744,0.179181637,0.159639139,0.207555187,0.179476112,0.08487581,0.114236765,0.102278061,0.241140787,0.280540758,-3.635474329840998,-1.6882604428666332,-0.7490567430156317
GCA_029258795,0.37102013,0.232333781,0.093576858,0.090911922,0.160927859,0.090710951,0.117868651,0.030110857,0.058819013,0.098817289,0.236314721,0.147193279,0.112344057,0.139794182,0.114766097,0.128331358,0.110518801,0.359018362,0.065858983,0.197256939,0.109760382,0.10583645,0.06600624,0.129274094,0.095114089,0.097309035,0.090059405,-5.614947298390896,-0.3246450250210518,-0.41169600732945627
GCA_029258825,0.114735228,0.494173195,0.312128746,0.231137841,0.257683284,0.29301073,0.145829528,0.188497831,0.314652315,0.304789501,,0.255325596,0.418421981,0.39226892,0.5379325,0.264203045,0.390908217,0.55029221,0.386330337,0.395358254,0.188689374,0.273121783,0.254907993,0.335891837,0.226619762,0.248276348,0.476454994,-0.6397585171605721,-1.4304684701801405,-0.18012479693060124
GCA_029258835,0.184246801,0.350947001,0.130112843,0.195937073,0.572964566,0.105001242,0.108903548,0.247725388,0.241044074,0.074497287,0.28051787,0.087958159,0.083716203,,0.301671862,0.117399582,0.233698396,0.281918155,0.167792052,0.119614258,0.276272048,0.216295947,0.220342242,,0.327648336,0.081118092,0.050018291,-3.4707230791743062,-0.030838532396350746,0.21647018737200244
GCA_029258885,0.195193243,0.459967926,0.221405357,0.176565639,,0.221091816,0.065752554,0.217129642,0.159731376,0.142404612,0.290715347,0.152458302,0.278982389,0.339056629,0.440994055,0.213867809,0.394924055,0.394412574,0.100819358,0.156429165,0.175646916,0.566353298,0.396505779,0.157566285,0.333434173,0.130981093,0.09721008,-2.487171407591919,-0.7926257650270778,1.1019468429183799
GCA_029258915,0.197752317,0.57867572,0.443822196,0.159383179,0.396751561,0.60716082,0.074492844,0.201952158,0.654674277,,0.329767218,0.227857964,0.166200239,0.483347794,0.658280934,0.250579951,0.510995397,0.687067535,0.149127072,0.330250019,0.199549631,0.47726348,,0.188669334,0.536932386,0.170330912,0.709968673,0.6285110519051009,-2.79018711274712,1.4528323583964602
GCA_029258925,0.224989409,0.555001189,0.442093923,0.187747087,0.319382027,0.435949541,0.063966852,0.228142632,0.551426521,0.274671551,0.25128416,0.219683431,0.197812508,0.508977463,0.550546129,0.260115108,0.310966227,0.671586037,0.182738683,0.331197746,0.232838117,0.429279639,,0.193954081,0.459689473,0.172237626,0.634705351,-0.15736624096871812,-2.43493676755431,1.1396170390537135
GCA_029258975,0.186558606,0.179134443,,0.067840205,,0.211854351,,0.053573426,0.030200341,0.085860481,0.19868857,0.166749603,0.242276683,0.236325749,0.215803565,0.110639049,0.225073946,0.08180601,0.14713923,,0.040040483,0.19693647,,0.188169496,,,0.021457097,-3.8497869719638897,0.8404905802955561,-0.33275364172127836
GCA_029259015,0.345551113,0.182165706,,0.193256187,,0.210823897,0.285138235,0.243844558,0.470815106,0.059398907,0.593607948,0.546225538,0.137669964,0.198906598,0.236974503,0.381556367,0.204979351,0.141336532,0.167601367,0.355871434,0.117453202,0.476777271,0.2225635,,0.464484816,0.552423625,0.173655447,-1.1726637832121567,1.8439442130135768,0.03449945895627119
GCA_029259055,0.318103195,0.180394695,0.31647421,0.18904564,,0.212592045,0.278354181,0.245973318,,,,,,,0.244745105,0.402765438,0.200379572,0.15116555,0.185913978,0.355801656,0.126392162,0.457659469,0.230620274,0.373971543,0.429682053,0.342161848,0.153581463,-1.2174191027813126,1.4842117752055652,-0.3945036754461989
GCA_029259115,0.307835509,0.159030607,0.401764446,0.229718367,,0.280056421,0.366585619,0.251961641,0.520295116,0.058442545,0.589308566,0.688050126,0.148341436,0.188703257,0.138713159,0.466506666,0.222701458,0.16914591,0.21226715,0.317122494,0.106516186,0.746500624,0.258879622,0.424831734,0.573936328,0.420953007,0.364317948,-0.059085181592303845,2.058232942650925,0.35991142586963404
GCA_029259155,0.23789265,0.384585254,0.208345782,0.218624183,0.438330883,0.216049378,0.09168476,0.221495255,0.254809373,0.125971891,0.244442177,0.211477547,0.312834524,0.332350393,0.345237539,,0.235607949,0.387534835,0.119984977,0.10794796,0.267819411,0.437338201,0.35910188,0.123041876,0.397909284,0.139946234,0.079457437,-2.4451362517307818,-0.3549922817491629,0.8809249319651281
GCA_029259175,0.206972623,0.189311464,0.07535933,0.189659223,0.079961347,0.117270914,0.092995606,0.124529873,0.136662378,0.321242649,0.251130019,0.020339336,0.048929558,0.091260039,0.166249847,0.280383786,0.125999943,0.288444267,0.153269979,0.122255844,0.112059892,0.087746675,0.222529074,0.099169548,0.338471684,0.17898191,0.089756377,-4.97877950471646,0.40115212526159344,0.1116121463306683
GCA_029259185,0.219665326,0.194674364,0.119546299,0.215163757,0.099506801,0.100578724,0.094043543,0.114542517,0.147837481,0.013843014,0.368665295,0.044027122,0.047147546,0.051993769,0.302425546,0.291645094,0.151299243,0.116353729,0.128343986,0.128972058,0.083198533,0.102088181,0.219704193,0.085011103,0.301318694,0.10688502,0.038203709,-5.293648294844664,0.6498614892321846,0.7533974291479808
GCA_029259275,0.197564417,0.522103782,0.150295025,0.264997603,0.559784699,0.284627949,0.235188296,0.434354097,0.320433597,0.168225273,0.329248212,0.333099124,0.534080735,0.497859376,0.401489475,0.122329176,0.213798806,0.221924895,0.355306202,0.046123566,0.308047087,0.287434472,0.352871086,0.117250807,0.396410901,0.085045652,0.189730119,-1.1374879255301253,-0.114856206323553,1.6473882603258692
GCA_029259355,0.311917526,0.549752277,0.324494062,0.349801696,0.665201749,0.27923993,0.272041943,0.42695909,0.285867633,0.176782631,0.223687044,0.274103171,0.449587759,0.360222029,0.490292554,0.118353719,0.276413677,0.27896946,0.249766595,0.059011103,0.368107145,0.252745416,0.378359872,0.127329023,0.356451254,0.099324962,0.279706215,-0.8150125002731298,-0.5097745015719488,1.3248099355357958
GCA_029259425,0.225530397,0.122773131,0.284078437,0.217583578,0.932818429,0.178130554,0.212741494,0.306400882,0.231118641,0.560336882,0.497529197,0.174861062,0.208983561,0.145761034,0.199014536,0.273679169,0.409461924,0.041720338,0.194958965,0.223052559,0.153146226,0.289849123,,0.272429752,0.230108615,0.343197203,0.232353686,-1.6418413014570683,2.304994978495079,-1.293077212164057
GCA_029259535,0.295227106,0.15243382,0.174526322,0.249645709,0.461297451,0.122453833,0.175886546,0.288932351,0.188365855,0.462119513,0.545553629,0.275586294,0.294491542,0.182917871,0.265074126,0.269762119,0.622449958,0.140183384,0.161958732,0.283146146,0.287035705,0.318433034,0.363341157,0.327557838,0.257753988,0.337892674,0.249527841,-1.373938843613899,1.3585451223153675,-0.9569889529251036
GCA_029263715,0.10395719,0.781673775,0.14505112,0.728780015,0.137650814,0.402636469,0.58089322,0.444545556,0.492215367,0.578358162,0.597512625,0.4779227,0.774528716,0.239612337,0.700003295,0.431113127,0.292683535,0.306852367,0.457756213,0.272690223,0.275220669,0.846437008,0.547526344,0.200607733,0.130569507,0.158942761,0.195735547,2.119975662458944,1.6641238710835073,3.4505297051394557
GCA_029335875,0.315778642,0.6501089,0.491449741,0.129792842,0.095610563,0.36438846,0.038270514,0.123071552,0.597528055,0.307603878,0.295931752,0.245073489,0.154365846,0.503133339,0.553736036,0.279882593,0.445774303,0.648139458,0.157011467,0.386524124,0.131143215,0.5366365,0.49955732,0.282370061,0.584859108,0.184104514,0.614147735,0.21542011026138244,-2.7131422031369574,1.6988992464742365
GCA_029338295,,,0.50835177,0.46056321,0.415377258,0.517996595,0.393729827,0.553189786,,0.599333017,,,0.611570728,0.651621918,,0.756822672,0.554743567,,0.505489834,0.483311033,0.671951544,0.372084161,,0.486933243,,0.541668011,0.507740294,3.858957345417636,0.8695147410240766,-2.0284316125429505
GCA_029460355,0.082345735,0.568225271,0.129254995,0.480096098,0.278805704,0.275896701,0.276280033,0.339822956,0.306437278,0.40289918,0.2556203,0.312783763,0.693187555,0.16419696,0.366572769,0.333400502,0.174110281,0.26953337,0.381205459,0.086472498,0.338903902,0.51976044,0.354297013,0.140738768,0.132851899,0.109339046,0.166997563,-1.1145289723451874,0.5875957490555231,1.3515559963529225
GCA_029557835,0.258207243,0.699350844,,0.179646177,,0.360685719,0.045724613,0.101926156,0.224387977,0.13617809,,0.553762944,0.422130419,0.229321036,0.450476476,0.336770374,0.462357216,0.419244381,,0.087194475,0.398056866,0.058115991,0.084599939,0.518495153,0.134397637,0.253411996,0.528625873,-0.8341988317901785,-2.726757944656472,-1.5531879694130928
GCA_029563035,0.139359245,0.350937318,0.050649431,0.094283748,,0.19161171,0.095134203,0.141197199,0.130276871,0.210576339,0.246990464,0.36331281,0.233082894,0.067292807,0.298602583,0.059100719,0.169506346,0.596317152,0.059906074,0.129054405,0.173943256,0.153845448,0.058217635,0.148841629,0.114405657,0.24020879,0.421030156,-4.110267546204623,-1.6636667460449779,-0.597303869692379
GCA_029637525,0.939341578,0.653107235,0.449252824,0.151219328,,0.775853217,0.049437843,0.177310442,0.550260655,0.322380013,0.30113716,0.279032916,0.172228695,0.925882997,0.831001501,0.337069502,0.596338417,0.680362703,0.205874944,0.582312293,0.249274326,0.71925074,0.847753847,0.310932851,0.726338879,0.227313213,0.930985425,3.8212734891213542,-3.5418980740529404,2.1950530143598543
GCA_029688825,,,0.490885845,0.506904928,0.497370808,0.513666335,0.413723058,0.567525029,,0.716257916,,,0.69482849,0.641346689,,0.832824258,0.655402414,,0.543109492,0.426561254,0.726287059,0.490997473,,0.531352828,,0.520345965,0.48909584,4.543822928123223,1.1343054036677342,-2.2230992743275597
GCA_029762535,0.416726703,0.053975026,0.401793812,0.359388325,,0.337262558,0.271521173,0.271231062,0.324315441,0.142155046,0.337015301,0.2897571,0.233672856,0.323577437,0.10386556,0.425054945,0.216957798,0.151021222,0.277576408,0.34650287,0.202472981,0.327517998,0.212568531,0.197752193,0.371744352,0.284913929,0.164196743,-1.4670003811175043,1.915709068451082,-0.40957909212616295
GCA_029762625,0.727144018,0.088671299,0.637416062,0.572973152,0.464445937,0.510244827,0.444873316,0.604028558,0.661879981,0.671464376,0.177117583,0.542777682,0.711830378,0.362855334,0.133024477,0.339847299,0.671262772,0.094117225,0.808355119,0.715478752,0.897857502,0.726492772,0.768635826,0.622585343,0.739878211,0.303264945,0.799016064,6.479990241815694,2.370521121002052,-0.6056652444818518
GCA_029762755,0.52836538,0.471509024,0.484958721,0.460756548,0.722251098,0.459552606,0.335642015,0.613669109,0.394353454,0.192146885,0.406355676,0.369142166,0.558832305,0.650483244,0.685665169,0.16191965,0.294081287,0.406136288,0.424474077,0.046173441,0.468615996,0.423227148,0.436888051,0.046671969,0.488381854,0.052943304,0.283034093,1.8121307160635118,-0.3742737894941775,2.5705406575279195
GCA_029775965,0.088341536,0.585857508,0.169153033,0.445422647,,0.286516497,0.294839131,,0.319431517,0.450876098,0.177497462,0.405124532,0.682497896,0.276958392,0.428791599,0.295965175,0.209707246,0.296585444,0.313858052,0.168203962,0.148638272,,,0.159358161,0.17887658,0.111924886,0.189329329,-1.0282472068325885,0.09594996709345321,1.1793993868620225
GCA_029775985,0.110376392,0.614507993,0.17041795,0.52510728,0.320320991,0.256394269,0.319412462,0.344119212,0.349985066,0.369255674,0.283997969,0.429940924,0.713105393,0.314018462,0.460759273,0.321116811,0.23987341,0.288367974,0.246236375,0.206525629,0.288783772,0.497905446,0.384648108,0.153850238,0.144634094,0.097248055,0.184051539,-0.5040814098775467,0.3775173833395798,1.647852078134773
GCA_029775995,0.056033496,0.677354533,0.15859725,0.404171871,0.214348837,0.25495767,0.267893367,0.307510918,0.335429079,0.373033823,0.27082288,0.322630639,0.645074182,0.276642107,0.418867955,0.299207366,,,0.308865509,0.167168141,0.237629396,,0.327808606,0.163326469,0.146687925,0.088460303,0.170669518,-1.1658987416169022,-0.35639202236545214,1.3326144677025906
GCA_029776125,0.108875648,0.504016721,0.119311869,0.399033113,,0.258789538,0.247658855,0.314618505,0.242452279,0.402205561,0.287405546,0.302997096,0.636208722,0.176982678,0.427530971,0.253611655,0.191203574,0.275845859,0.123881099,0.163126928,0.226034659,0.494725442,0.333757642,0.157012997,0.13940338,0.116351653,0.161276393,-1.7871813921738695,0.398685037246511,1.2316374820704907
GCA_029784645,0.117628491,0.40362993,0.147185011,0.317802348,0.110742169,0.183906207,0.239902424,0.286221915,0.239615049,0.130637038,0.242867386,0.297252265,0.562597728,0.231960132,0.355530908,0.287108563,0.195147832,0.267533553,0.291625597,0.193704243,0.087123422,0.420594262,0.307366408,0.166297981,0.155222761,0.166133038,0.238491161,-2.4203527256845145,0.16887297073164328,0.9976380954789053
GCA_029785525,0.150118354,0.561785854,0.144216461,0.449886365,,0.294013846,0.337852426,0.321281777,0.329121172,0.443683177,0.189642924,0.368580054,0.775840771,0.214067698,0.448918099,0.304596276,0.180662535,0.332604796,0.513892138,0.198955722,0.26818424,0.431444987,,0.153995026,0.11050196,0.135481409,0.253643701,-0.4253515802666806,0.2980811003977057,1.0169235616338952
GCA_029786515,0.101658589,0.488066529,0.178951963,0.350138299,0.099555446,0.253601049,0.277485042,0.264679081,0.250018085,0.349106421,0.352601321,0.260373517,0.599301773,0.271261278,0.317883942,0.27846271,0.249066143,0.254925873,0.222960269,0.208162726,0.068280009,0.445388524,0.290878427,0.175468307,0.166122986,0.135753132,0.205648174,-1.9783261494890847,0.4238082086424425,1.1797128151899028
GCA_029814175,,,0.445161879,0.439087722,0.372800194,0.567814545,0.351903791,0.520852067,,0.629506985,,,0.591742937,0.666212811,,0.829451075,0.552662863,,0.539860253,0.431168282,0.607214481,0.41313309,,0.510990095,,0.549796153,0.48682737,3.7619145939329997,0.7846227825315721,-2.048706977323763
GCA_029838175,0.016752597,0.293259517,0.056938343,0.745892645,0.417153878,0.124902793,0.313297289,0.297670741,0.132355051,0.052271759,0.309886328,0.062923673,0.314916651,0.090991487,0.325345336,0.057105671,0.019873384,0.207933137,0.026806509,0.164101531,0.158893363,0.226476036,0.218041132,0.040350818,0.214831855,0.096116881,0.25982251,-3.9315622561879735,1.4018810486657256,1.45902017784743
GCA_029838215,0.151739029,0.27568682,0.17425067,0.09241891,0.496018346,0.089851525,0.167486839,0.293899595,0.138789547,0.068238623,0.224212699,0.048220064,0.120768108,0.325053256,0.298830703,0.115602445,0.118893274,0.208283219,0.234624668,0.139275323,0.16406912,0.446933501,,0.017792393,0.240181994,0.058261736,,-3.8121323458577776,0.22193754776311975,0.9409634493902964
GCA_029854155,0.243296388,0.096786224,0.142035871,0.225553151,0.414729997,0.182868044,0.208947231,0.236004245,0.148616439,0.439181056,0.349195708,,0.297244655,0.258914891,0.115563916,0.340586815,0.243551722,0.103495557,0.127024439,0.236122672,0.182576851,0.262659511,0.343974698,0.2371792,,0.234858641,0.223338323,-2.4880253743332026,1.6165574346741194,-0.5152624898446644
GCA_029855985,0.071442818,0.313014509,,0.108110626,,0.085694731,,0.076339409,0.224989911,0.134630395,0.038046294,0.155112095,0.111664692,0.225464237,,,0.136008502,0.407332473,0.142135757,0.071533113,0.036237376,0.405466499,0.21314859,0.108000436,,,0.327945059,-3.5494711924918114,-0.5850369118071237,0.13487037600524546
GCA_029856605,0.103566134,0.249887444,,0.085377948,,0.09921729,0.118433228,0.091961362,0.139404379,0.106228374,0.059490976,0.21559165,0.107854821,0.169673657,0.170324037,0.079741295,0.087498837,,,0.079748884,0.035124842,0.446332875,0.156835034,0.118148766,0.269966312,0.113132319,0.307418236,-4.284026319709385,-0.5459565544878043,0.02544506385126455
GCA_029856615,0.104181622,0.305431139,,0.093872296,,0.097706418,0.090871066,0.070046663,,0.164920937,0.034725865,0.194126893,0.094385151,0.193549142,0.089440585,0.045801155,0.217175348,0.391415961,,0.085439589,0.047757711,0.292399433,0.201545708,,0.224788212,0.071942428,0.356000843,-3.9204289976483553,-0.9262516510382057,-0.4686735955787704
GCA_029856625,0.096001757,0.322154955,,0.08611497,,0.105077487,0.08220074,0.100440755,0.0723864,0.201869927,0.043368105,0.182259758,0.119611346,0.291850693,0.166778504,0.060911743,0.179436683,0.407254048,0.138636548,0.079120369,0.0533576,0.307530104,0.213214748,0.111266214,0.270678958,0.103592219,0.332375562,-4.315097541728286,-1.1567086787264467,-0.16729017282059233
GCA_029856635,0.097829804,,,0.104416932,,0.096710489,0.081877123,0.112113767,0.094998747,0.129733179,0.055223234,0.1637025,0.093147977,0.271757872,0.225856943,0.068737283,0.095282977,0.373331595,0.12641847,0.109169927,0.054007265,0.212656798,0.196653581,0.09476478,0.260601791,0.145960785,0.305451095,-4.519018244336594,-1.1978333871219657,-0.023181428109613687
GCA_029856705,0.100316908,0.268178633,,0.10232362,,0.090764127,0.08556262,0.095158175,0.045222651,0.235200844,0.051099652,0.155392083,0.087472669,0.298810891,0.103969644,0.066369572,0.120512421,0.402559676,0.110158343,0.077461036,0.058006587,0.42990577,0.211615216,0.097098029,0.282305951,0.13272876,0.366220155,-4.3880891617183035,-0.7864433806816226,-0.20899286017456928
GCA_029858465,0.394073004,0.103155751,0.379269801,0.44100552,0.224239178,0.350274617,0.193141247,0.488568278,0.269347838,0.135424155,0.632760685,0.441162427,0.229953006,,0.087430045,0.583648064,0.257034921,0.143599685,0.197003395,0.519066737,0.213979775,0.469120696,0.314343301,0.396171042,0.300243838,0.254211018,0.129844317,-0.440166816015904,2.6122950789757238,-0.29370385396920784
GCA_029879325,0.701218166,0.62629734,0.512481354,0.585199726,,0.828991838,0.277874768,0.946276442,0.702045022,0.249669697,0.617898219,0.542128965,0.710570597,0.745887527,0.716449913,0.157865618,0.697291197,0.459441747,0.589473633,0.08514726,0.738505594,0.110295503,0.763071174,0.059751247,0.768238172,0.059732861,0.484896436,5.365857126008566,-1.3997105250353112,3.842839377074079
