name,COG0016,COG0048,COG0049,COG0051,COG0052,COG0072,COG0080,COG0081,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0098,COG0099,COG0100,COG0103,COG0127,COG0149,COG0164,COG0184,COG0185,COG0186,COG0197,COG0198,COG0200,COG0244,COG0256,COG0343,COG0504,COG0532,COG0533,COG0541,PCA_Score1(0.3788800313633495),PCA_Score2(0.08864301227468922),PCA_Score3(0.05932774093286737)
GCA_030656015,0.141999282,0.125315114,0.315288287,0.180411201,0.167537294,0.128117218,0.19321427,0.06856057,0.128928792,0.538564901,0.816080064,0.668113323,0.168103121,0.181134092,0.179242166,0.939727812,0.746838687,0.911227123,0.068847922,0.119997882,0.322727769,0.112349984,0.501662038,0.073075434,0.032184792,0.262799266,0.287296579,0.56783201,0.150171387,0.193803703,0.509733218,0.325480279,0.633141314,0.021117167,0.461049727,0.266626754,0.581387992,-0.21601184657414152,3.083263476124732,-1.4440173114988832
GCA_030666185,0.357798133,0.31440593,0.452127886,0.246633717,0.314851964,0.042198898,0.356777916,0.274525286,0.274678285,0.277545911,0.163905363,0.191990283,0.348166576,0.445878923,0.316233073,0.337657343,0.313529884,0.123251525,0.140846446,0.235869655,0.360196884,0.197364847,0.20397831,0.375781068,0.420923336,0.284200715,0.036751128,,0.218749872,0.271007893,0.189861869,0.208528805,,0.459678422,0.334461717,0.127476514,0.428283531,-1.441862100201662,-0.8078125233901606,-0.19792663312106887
GCA_030667685,0.405515669,0.241561831,0.121033095,0.279668208,0.296726552,0.385018166,0.103236528,0.218824866,0.310422593,0.179478728,0.688530781,0.422268024,0.346601769,0.39715491,0.375215388,0.222787913,0.205035082,0.394223246,0.468768031,0.113214396,0.328246437,0.076724561,0.515987071,0.465875237,0.096500076,0.085158752,0.536374378,0.365861978,0.118221999,0.495148577,0.166517094,0.399216161,0.44092018,0.30718082,0.6705307,0.343235147,0.357297885,-0.022433259710264334,3.9983866013297886,-2.0536521889023582
GCA_030668645,0.739591151,0.714184012,0.623064665,,0.500146068,0.2138126,0.571941355,0.709620593,0.643143251,0.603041748,0.250885973,0.565889395,0.474230495,0.704596899,0.657593776,0.658420851,0.601352535,0.170613312,0.570559385,0.548096016,0.60980598,,0.672015822,0.73409777,0.78327143,0.628813212,0.846353956,1.0,0.552549388,0.715419591,0.248434523,0.465963827,0.73408273,,0.706988146,0.063720374,0.796974488,8.49448760195853,-1.0916135921078773,0.07183773754744986
GCA_030669205,0.197734761,0.171753878,0.242114795,0.19407574,0.193731389,0.017414461,,0.215733388,0.078540332,0.271288245,0.098561712,0.167443178,0.151866468,0.218251816,0.287684142,0.123257245,0.145988133,0.152186547,0.216706196,0.228653092,0.16025487,,0.099461502,0.109107036,0.103111219,0.147023657,0.320029801,0.05385456,,,0.071365903,0.092028918,,0.295942353,0.061700381,0.163124399,0.254452927,-4.705395309732885,-0.5770850198433172,0.004563728805749605
GCA_030669485,0.186519062,0.447731183,0.51509189,,0.273244437,0.034175213,0.326225228,,0.250182478,0.275474877,,,,0.48153339,0.486612094,,0.262204472,,,,0.332878718,,0.124954415,0.402313558,0.538710043,,0.382209636,,0.22295029,0.268921665,,0.207340202,0.244297336,0.487540637,0.355619991,,0.392742001,0.00843259551440418,-0.899183224406507,0.0031356423498270837
GCA_030670015,,0.320249096,0.419790434,0.308718284,0.325176168,,0.262507877,0.277333049,0.299680233,0.293843543,0.163939432,0.276182399,0.319294604,0.31529748,0.223955238,0.440760904,0.266761005,0.111323197,0.178905419,0.413441657,0.306853105,0.151142983,0.163996534,,0.419916351,0.306623178,0.237770338,0.047317584,0.175309418,0.298814341,0.234100585,0.289688507,0.264880391,,0.345906543,,0.398122877,-1.437994803112919,-0.5509990144671264,-0.38629954668292754
GCA_030670085,0.525854795,0.359620895,0.197122525,0.234342087,0.141170656,0.122922594,,0.106006818,0.027328441,0.177468438,0.193672516,,0.37127289,0.148621559,0.1549529,0.175193702,0.075670955,0.211303031,0.140872915,0.315470592,0.12549793,0.26864319,0.091896717,0.13615669,0.158118978,0.184537784,0.139210818,0.046749712,0.129545753,,0.125263546,0.366386699,,0.4782766,0.040664718,0.170957685,0.193699614,-4.166343110982284,-0.1631912786029294,0.8370690895580192
GCA_030671505,0.75612876,0.748538695,0.818309896,0.670343762,0.779939837,0.550142221,,,0.588202024,,0.673433057,,0.513801521,0.995047846,0.83980775,0.901836799,0.513687101,0.803049914,0.647560254,0.847792754,0.736733085,,,0.715042044,,0.654286378,,0.861218798,0.557571298,,0.685014326,0.568236362,,,0.746998521,0.482796478,0.607836649,8.920980216265722,0.8278595555956514,0.04277487858237769
GCA_030672305,0.412793177,0.450501223,0.152628566,0.496317044,0.221723353,0.455216052,0.250524486,0.34510345,0.889146417,0.070135938,0.055485817,0.968799256,1.0,0.235011536,0.169495496,0.210924322,0.280175267,0.47085641,0.215219935,0.196815883,0.294117866,0.137895506,0.072145002,0.573222325,0.092389103,0.268458287,0.238195102,0.354827988,0.268655692,0.237425297,0.405565398,0.078762052,0.605653461,0.452243862,0.276896662,0.532542484,0.931544699,1.2710169111178446,4.180724187830965,4.567589495417993
GCA_030672365,0.325835701,0.56440205,0.055897313,0.360835807,0.43424709,0.15966613,0.30426214,0.322357041,0.390193589,0.048691511,0.191245665,0.409528439,0.490770627,0.234066334,0.305562852,0.124220558,0.384470424,0.496353577,0.232965723,0.195864446,0.29632247,0.226379543,0.111884175,0.378067248,0.235531152,0.593861862,0.227924262,0.3415687,0.253534765,0.224675455,0.386133356,0.092728451,0.345364493,0.134251962,0.32079268,0.383154728,,-0.6773295999787516,1.4828501135271563,3.3506870054158977
GCA_030672375,,0.282843941,0.223028584,0.168808392,0.110862211,0.061031418,,,0.01793013,0.166835191,0.174703512,,0.192361678,0.156037189,0.189018877,0.119074223,0.069516494,0.205422374,0.198855163,0.31449991,0.114323449,,,0.145174519,0.127280568,0.147442978,0.123112043,0.115265414,0.172833085,,,0.23859196,,,0.049095243,,0.481870706,-3.914059551568804,-0.19871334666059823,0.593241838294769
GCA_030672415,0.783323494,0.678490855,0.655634643,,0.463910656,0.221870056,,,0.455106894,0.468321347,0.218213283,0.427264871,0.49238986,0.597108122,0.635622106,0.650256528,0.450916299,0.160723529,,0.451905494,0.39496902,0.483899787,0.511141153,0.630188608,0.660795368,0.530158039,0.520331838,0.374129818,0.287321815,,,0.341462006,0.575236395,0.743708112,,0.059806741,0.571884119,4.235242501562416,-1.7522184240819008,0.8241298785869032
GCA_030672885,0.149007691,0.354663571,0.214922,0.242348175,0.125251089,0.035641026,0.144249122,0.112400263,0.021166694,0.174918186,0.221327561,,0.337983301,0.156977293,0.190569449,0.226210678,0.077805852,0.267479189,0.188362879,0.304207248,0.111390401,,0.068647942,0.125854464,0.196848502,0.188067365,0.187346399,,,,0.095164627,0.154099936,,0.488432321,0.051269389,0.1581257,,-4.270175673183721,-0.06372768927784027,0.7137097673865809
GCA_030673205,0.41303162,,,0.350747194,0.43611228,0.135926626,0.267556523,0.43954762,,0.057904641,0.1485003,0.377080285,,0.200706303,0.341954712,0.109245306,0.458844556,0.489792139,,0.189018957,,0.240270713,0.087871092,0.317537921,0.178947947,0.496365906,0.243180331,,0.169149477,0.2460637,0.390944229,0.055133354,,0.124641068,0.213090113,0.314891856,0.30887289,-1.1525081226642298,0.9536917087227665,2.8990443300852986
GCA_030673575,0.48899605,0.458261533,0.456724826,0.471907591,0.5192896,0.274435444,,0.452556769,0.314461146,0.240808436,0.526306633,0.410275807,0.31905799,0.487587124,0.608537068,0.334496203,0.382398331,0.500628378,0.199363221,0.435110056,0.435060116,0.467553233,,0.391493773,0.458029733,0.138436399,0.440356883,0.377259348,0.288521457,,0.350149758,0.275515272,,0.111555414,,0.372206784,,1.8230549131204115,0.5985578016055851,0.7230872935047296
GCA_030673725,0.52636788,,0.180809464,0.231233838,0.135537692,0.122647462,,0.107984717,0.016336836,0.205082088,0.198267499,,,0.178941535,0.170552977,0.194728568,0.047306235,0.217014907,,,0.113612035,,,0.141426338,0.187016439,0.189150745,0.142327299,0.061029142,0.107059422,,0.109908518,,,0.417210055,0.048676982,0.171223298,0.190867636,-3.888470304606387,-0.3156912498058838,0.5220973412087979
GCA_030673805,0.545207531,,,0.569957585,0.447226496,0.057118353,0.459328687,0.702813462,,0.450609326,0.256290207,0.536398345,0.510716218,0.712648737,0.626234644,0.720695657,0.544876765,0.155398779,0.476213924,0.536045105,0.541927451,0.462667534,0.48656882,0.515164446,,0.525243143,0.727240633,0.419718342,0.441899229,0.597317524,0.23761286,0.37246394,0.481519114,0.625259797,0.644188638,0.041026299,0.628686997,5.140126441575328,-1.0554991224242183,0.39256225504038744
GCA_030679115,0.528029033,0.416853,0.607488627,0.611437976,0.597099877,0.300810962,,0.533461277,0.340682183,,0.420797994,,0.42318547,0.754424362,0.749176865,,0.269549297,0.341702782,0.57668139,0.725388689,,,,0.373383279,,0.436770227,,0.474709234,0.431158936,,0.550653124,0.447238849,,,0.347863737,0.553229612,,3.7315259200920243,-0.08653121188201425,0.456774732773783
GCA_030681145,0.132881976,0.131533222,0.296390989,0.180411201,0.17337908,0.113541314,0.185806089,0.065261881,0.118121504,0.597587678,0.832369439,0.652346123,0.159900631,0.180811615,0.186611551,0.952436163,0.639085214,0.871882637,0.050644885,0.121860814,0.319886573,0.113118482,0.513165022,0.07273839,0.029951976,0.261524909,0.277693791,0.523252411,0.170404324,0.175248492,0.519182676,0.315392707,0.635067987,0.020880977,0.476755873,0.24823486,0.583853551,-0.4098634568845908,2.854777546910604,-1.7374029643648075
GCA_030688225,0.727995389,0.680069081,0.727640046,,0.665298257,0.220397365,,,0.626196665,,0.678741372,,0.472664551,0.890233528,0.754171596,0.894328716,0.567827151,0.601003784,0.615442137,0.819392877,,,,0.810173462,,0.510206835,0.341112823,0.632062316,0.61017447,,0.712281744,0.589495944,,,0.712831676,0.660245117,0.618748704,7.171084899575542,-0.3198884055629827,-0.18978817003964954
GCA_030689875,0.484648464,0.620071379,0.713056239,0.63394859,,0.512929819,,0.916336286,0.452388566,,0.647095926,,0.47286637,0.677943553,0.815674064,0.74858533,0.425941568,0.380330841,0.638064004,0.652084673,0.609849819,,,0.745041011,,0.3620748,,0.52844736,0.58580671,,0.640968523,0.593531547,,,0.562265964,0.607426337,0.541804826,6.714696407253597,0.19519037835212566,-0.6936637347179166
GCA_030690755,0.447564669,0.486180944,0.475623407,,0.367745635,0.444017289,,0.432404253,0.266147844,0.258303996,,0.50380848,0.401920745,0.435679532,0.406316633,0.409289737,0.29003201,0.323205231,0.343356154,0.521443615,0.345840842,0.424652129,,0.389839325,0.645370283,0.152159231,0.285835903,0.286429569,0.326335933,0.196908838,0.32089681,0.219902412,,0.192854557,0.351019352,0.392599704,0.429718322,1.2116156031747636,-0.10526755885775387,0.8081677032632028
GCA_030691925,0.469245938,0.225133732,0.536038822,0.326381621,0.3130963,0.23822406,,0.248860289,0.207751501,0.291878697,0.256285615,0.396465932,0.194752397,0.348630346,0.326393537,0.266956601,0.198231458,0.173662278,0.308390174,0.412707341,0.281944452,0.327279907,,0.354401159,0.532839365,0.179453819,0.502624423,0.192072986,0.14610285,0.17774777,0.318362754,0.216552089,,0.110743135,,0.366538156,,-0.8884088577119819,-0.5268239029473836,-0.08236782681250097
GCA_030695605,,0.626709305,0.569092597,0.360067142,0.384645267,0.225337905,,0.756770075,0.184626654,0.388423237,0.6368522,,0.424512396,0.620798264,0.775725448,0.59331432,0.423624311,0.273186934,0.307131503,0.279845196,0.454967372,0.511251195,0.483517098,0.913333982,0.81427864,0.208061394,0.749936,0.771363574,0.407565942,,0.595345727,0.092137706,,,0.559214078,0.601292057,0.752142545,5.378167488158503,-0.9568323719479521,-0.21903686247814685
GCA_030695685,0.650738396,0.607638401,0.691899566,0.439108417,,0.218655515,,0.804937007,0.198083613,0.538889417,0.666955845,,0.478159002,0.644247569,0.763649413,,0.43867079,,0.266977056,0.256499376,0.437222195,,0.53571739,,0.873651303,0.20258243,0.786100695,0.568956583,0.397255443,,0.509022839,0.220656903,,,0.77655429,0.685565733,0.65351351,5.2073308184776685,-0.457508848493895,-1.2336246958563786
GCA_030697505,0.748376137,0.640927941,0.698210012,0.351874538,0.418795738,0.27600536,,0.83484669,0.184664723,0.581116568,0.557254141,0.504943996,0.394165976,0.609919558,0.741322776,0.769474016,0.493099841,0.394887607,0.243896649,0.203163175,0.417935553,,0.570628983,0.929302914,0.757652153,0.194626345,0.780233034,0.62697429,0.419620692,,0.535213274,0.241350067,,0.113726024,0.767800591,0.749958618,0.91062689,6.44127535969789,-0.42672171251831603,-1.2827943828659158
GCA_030698805,0.490144065,0.387907382,0.489753788,0.656542628,0.749387474,0.266183615,,0.584430839,0.330943609,,0.422488174,,0.439117369,0.771187687,0.760014234,0.643961083,0.29462492,0.355060242,0.549226796,,,,,0.411735285,,0.39128636,,0.439847092,0.385230626,,0.495893795,0.380242407,,0.469232539,0.365326971,0.526335621,0.611502532,3.929539962158581,0.5199547204875595,0.014749515786099593
GCA_030700155,,0.231673944,0.427477555,0.355989029,0.296166834,0.115212449,,0.270848252,0.179260012,0.335491751,0.235760156,,0.204335874,0.393143105,0.37068438,0.25980757,0.186443931,0.19666925,0.23702356,0.294941944,0.282064357,,,0.286661477,0.382621892,0.155707317,0.480270186,0.195202588,0.20418236,,0.452276023,0.245585536,,,0.339846716,0.309919203,0.424494923,-1.0596311078538276,-0.31901936938840897,-0.565405436604573
GCA_030704845,0.691203561,0.802471374,0.693404496,0.380769045,0.429753943,0.195283903,,0.766516178,0.210728386,0.495151651,0.683375735,,0.444082309,0.680180573,0.748011691,0.740962683,0.517868885,0.352502991,0.286992022,0.207330001,0.404430866,,0.486478203,0.927082408,0.872040159,0.200638054,,0.773552818,0.424486684,,0.547279709,0.176085512,,,0.646828989,0.705402254,0.802063038,6.152435644373371,-0.7754928107393357,-0.8816557867881106
GCA_030734185,,,,0.495073226,0.501838193,,0.454503791,0.664028144,,,0.659144831,,,0.601965947,0.674104195,,,0.73798333,0.624486459,,0.6010932,,0.36934429,0.471878166,,0.447069044,0.681830002,,,,,,,0.430427823,,0.528276094,,3.387829239840365,1.112633861679864,-0.15500971936542587
GCA_030739585,0.146293053,0.25858351,0.485199374,0.313270443,0.318823718,0.042982973,0.24842847,0.259541193,0.23326343,0.288557986,0.175295167,0.224988391,0.29843607,0.312917694,0.383218332,0.403098793,0.290960647,0.117286886,0.158396598,0.320932765,0.337852106,0.105812121,0.109869272,0.314416758,0.385912448,0.311279438,0.239807244,0.050756624,,0.319416012,0.259861898,0.285473166,0.268308477,0.410438353,0.365825742,0.064077507,0.393883306,-1.9339950439221614,-0.8967661585593962,-0.915648962035815
GCA_030740765,0.403612029,0.341726914,0.134565864,0.274570926,0.31575059,0.176628932,0.168797576,0.307852701,0.361239187,0.036532337,0.068775807,0.377038313,0.319678865,0.244276413,0.278420515,0.077692959,0.326042677,0.474461124,0.132650223,0.140375093,0.217210517,0.186390111,,0.127828512,0.02791669,0.45202933,0.098775525,0.371315199,0.128998938,0.278203511,0.301981047,0.014620591,0.220465592,0.102335792,0.229716684,0.287143111,0.363298327,-2.8551425006574767,1.6612369912902771,2.590799795672547
GCA_030744595,0.411130656,0.376137317,0.525368557,0.429674325,0.437147049,0.238284142,,0.363820973,0.53052481,0.22169036,0.479611898,0.52279208,0.342211611,0.558850076,0.550013509,0.379297651,0.497624712,0.367073643,0.431303696,0.433855906,0.419821552,0.121980663,,0.557337484,0.523448343,0.135927827,0.669876812,0.328564532,0.252051923,,0.417248808,0.300932153,,0.834901162,0.565767803,,0.664274343,2.9892322081031777,0.8277613833666109,-0.7952498092264694
GCA_030745655,,0.318594198,0.537932978,0.126337175,0.435614709,,0.263357265,0.270827523,0.33528756,0.319174634,0.442460506,0.259375986,0.41484064,0.6336859,0.201772463,0.472166256,0.418841963,0.318651311,0.183982444,0.304617017,0.364054952,0.187896219,0.249739483,0.213859355,0.63187288,0.245784967,0.105292079,0.16207066,0.328851376,0.270197727,0.230869206,0.626294221,0.266476447,0.269285261,0.374514173,0.157692802,0.131517268,-0.30197935108538226,0.028965611421028964,-1.8126673097931139
GCA_030745695,0.398612277,0.221023631,0.544904959,0.31920581,,0.273292276,,0.288756395,0.19169247,0.316947606,0.24211979,0.466943255,0.196007664,0.284718065,0.374761774,0.371491413,0.197514633,0.228715799,0.2737332,0.292789051,0.282314624,,,0.298258457,0.344041141,0.115610098,,0.192749081,0.215544927,,0.395313416,0.279297123,,0.321443804,0.471998759,0.305754412,0.51229858,-0.6379061974321522,0.182452443140082,-0.7615579318793582
GCA_030745815,0.637578238,0.236674705,0.400312679,0.058108012,0.029339223,0.125257899,,,0.123642609,0.17789409,0.179495406,0.255657428,0.62758161,0.241816632,0.052033088,0.149403315,0.141366282,0.065793335,0.179273977,,0.208813831,,0.10858878,,0.48821373,,0.359909187,0.184837807,0.152021565,,0.140636599,,,0.735422126,0.06457521,,0.117399774,-2.680567912258724,-0.9163314227128233,0.8896653777377441
GCA_030747695,0.26700036,0.507775142,0.266097885,0.826517554,0.379012774,0.505370213,,0.171778487,0.114576793,0.030726713,0.336343629,,0.229516791,0.302685052,0.775415741,0.016746806,0.387049989,0.329785112,0.245752137,0.361709047,0.545250132,0.204382097,0.5569793,0.354564026,0.159247159,0.490915075,0.269957798,0.879788557,,,0.632318357,0.091904341,0.336539964,0.158510856,0.38065162,0.186489474,0.074745136,0.9915858213301754,1.8658435419909063,1.751436300673083
GCA_030753015,0.065987724,0.091646516,0.203997549,0.14517518,0.080154173,0.047230216,,0.055561908,0.052269361,0.270828075,0.061606312,0.108916284,0.083304802,0.077604758,0.067688067,0.052249319,0.090977035,0.107415746,0.092787116,0.040555746,0.205653262,0.052992172,,0.070244949,0.168520142,0.100397888,0.302645275,0.131821803,0.036787557,0.09144941,0.067153413,0.025745393,0.043587359,0.076603642,0.113994523,0.058765821,0.187771423,-6.968061354248322,-0.6490807778536789,-1.24819144682834
GCA_030753365,0.575735306,0.340170262,0.53238377,0.448840322,0.512143758,0.47011935,,0.302551467,0.287962478,0.214089581,0.374918874,0.49926072,0.349699213,0.386433706,0.456898701,0.346262465,0.301281463,0.34722369,0.255823776,0.525628252,0.440201425,0.399831694,,,0.575013658,0.132986083,0.753486177,,0.198627042,,0.280020528,0.257627175,,0.374348237,0.453494056,0.354170606,,1.6774490947398537,0.6500128429319277,0.2987674601246082
GCA_030754535,0.387745262,0.307567268,0.368461112,0.481016059,0.443905762,0.24200121,,0.336315446,0.219670625,0.213171405,0.545552152,,0.244428313,0.374312759,0.437396009,0.340444841,0.18614426,0.268277493,0.200412827,0.287738983,0.360067938,,0.142643377,0.295748362,0.406889703,0.190916716,,0.25865928,,,0.370522859,0.226972965,,0.443615023,0.249432328,0.302708063,0.359420898,-0.33951877905917793,0.7158540098591012,-0.1606904399931041
GCA_030756795,0.251468742,0.249718521,0.106158785,0.189023194,0.228783,0.033387122,0.161362135,0.286723245,0.198204137,0.104337356,0.162518278,0.049144042,0.174457796,0.219166481,0.192523801,0.060269566,0.256218629,0.541918566,0.197493862,0.326924086,0.204113582,0.070007227,0.023647665,0.149794858,0.196685415,0.43287067,0.156485304,0.403293858,0.431572628,0.298266481,0.056526398,0.101710306,0.260211735,0.10458153,0.180739771,0.161098249,0.155369885,-4.020467209626154,0.4505875889945107,1.0080991286072312
GCA_030837285,0.336142059,0.350470369,0.407139999,0.241993794,0.385400109,0.045665149,0.370173378,0.320632536,0.251237914,,,0.219904099,0.331012889,0.499750375,0.401065172,0.422145831,0.332725066,0.119738886,0.107774266,0.364214588,0.282441888,0.213139529,0.294377287,0.400893584,0.482370244,0.34677692,0.181067732,0.061023007,0.174857198,0.225379777,0.175833765,0.181612054,0.433949337,0.509404018,0.400376506,0.123264731,0.388618818,-0.8768567285884059,-0.7856817450857031,-0.4171570365290487
GCA_031200235,0.195107353,0.212387111,0.079537005,0.218709757,0.221928219,0.379934085,0.305320447,0.260746375,0.166311689,0.109303602,0.233638219,0.067665753,0.12359569,0.219934278,0.242090252,0.052715682,0.183123897,0.941294113,0.214582175,0.283579219,0.217140772,0.073590227,0.554939755,0.156635362,0.270115443,0.46047158,0.163960951,0.836016914,0.714817325,0.926028411,0.021607075,0.155224577,0.158431097,0.078049173,0.1505889,0.120213058,0.146162428,-1.7338372949231915,1.3593640523454487,0.12952054473939958
GCA_031285085,0.625803108,0.407663071,0.090111795,0.558126052,0.492173394,0.400249491,0.342944586,0.407695309,0.547016249,0.537038819,0.632823416,0.152600811,0.542273369,0.54840221,0.394545649,0.140464073,0.257047687,0.346261488,0.66025432,0.083927166,0.735780735,0.112144463,0.239343361,0.206478121,0.189428303,0.15460537,0.704016742,0.561952582,0.117725941,0.614184837,0.238708255,0.729612574,0.534684157,0.508048944,0.64551781,0.40691414,0.565846407,3.489287195610254,3.5175479345326472,-2.322428221253771
GCA_031289325,0.097560495,0.151517961,0.312900404,0.203467875,0.157193933,0.117822791,0.19467295,0.063587593,0.1298367,0.371210605,0.588556448,0.50309357,0.125754473,0.160495447,0.163768473,0.740151828,0.550940876,0.734309494,0.046097256,0.106534324,0.329871761,0.081373445,0.368192071,0.051147122,0.018316667,0.198558804,0.253710324,0.48630778,0.086568499,0.159964658,0.368116678,0.298487192,0.473663701,0.017970145,0.396973148,0.17701603,0.486780351,-2.177215714733232,2.3676936952609684,-1.3699047008164367
GCA_031316115,0.115644368,0.38022653,0.671674211,0.144449775,0.613649433,0.251912361,0.216978805,0.385527256,0.48128865,0.327151588,0.63704104,0.464368909,0.461011739,0.690541229,0.256096421,0.681681091,0.429349697,0.426931182,0.226509016,0.286360791,0.446189122,0.114385081,0.273130947,0.20783807,0.57322829,0.172029741,0.091947474,0.205335158,,0.332110419,0.294311805,0.549941944,0.305496045,0.246790704,0.52660575,0.200547472,0.122828948,0.9560171037688355,1.40126644080319,-2.2499813484380295
GCA_900100385,,,,0.418974178,0.500240232,,0.522454901,0.480800184,,,0.663568182,,,0.648320729,0.674391988,,,0.598951751,0.627256952,,0.482464674,,0.35845375,0.45425602,,0.401656489,0.595643818,,,,,,,0.381682274,,0.441910467,,2.752768189245459,0.7343846392132355,-0.35979490171240747
GCA_900100875,,,,0.536334463,0.55232095,,0.504528852,0.657371878,,,0.639627826,,,0.608983544,0.639222151,,,0.751342684,0.585543631,,0.572917896,,0.427396983,0.523710962,,0.408679291,0.746223236,,,,,,,0.437512051,,0.527855134,,3.5624920674965748,1.0613981066012494,-0.23217003016871487
GCA_900103715,,,,0.501252607,0.514077155,,0.402137534,0.663073508,,,0.625643629,,,0.68856132,0.637990977,,,0.718424453,0.560665619,,0.616695997,,0.426270376,0.448797049,,0.427066438,0.802944556,,,,,,,0.43173888,,0.523457484,,3.4276790855142183,1.1747690986132804,-0.35551720841357026
GCA_900107665,,,,0.486900734,0.495416779,,0.448729407,0.641286077,,,0.632777594,,,0.612023895,0.643305789,,,0.752370683,0.585462133,,0.607276443,,0.387515899,0.470728981,,0.444968141,0.685381274,,,,,,,0.42075615,,0.440838676,,3.2097107260275175,1.0367448649786282,-0.19446144259750547
GCA_900108505,,,,0.511429228,0.478388672,,0.472422912,0.607102127,,,0.61649962,,,0.625784505,0.532928449,,,0.685294694,0.597272193,,0.601532575,,0.347546817,0.431487383,,0.418414017,0.59957249,,,,,,,0.434379178,,0.467117133,,2.9307495997617896,0.9968737457391074,-0.15702537663236446
GCA_900112205,,,,0.996365583,0.659586819,,0.608824972,0.737962973,,,0.877672643,,,0.790191084,0.86002577,,,0.964936525,0.867792196,,0.690757925,,0.544399829,0.713606472,,0.564013952,0.840460222,,,,,,,0.880691549,,0.93156113,,6.611642872526123,1.8715473791398523,-0.1712115273989801
GCA_900176435,0.194913827,0.282011926,0.082271357,0.233711683,0.239751598,0.258492639,0.295914911,0.254705436,0.193355983,0.126995206,0.223347249,0.068125568,0.117922781,0.224928157,0.243374467,0.055898357,0.173241096,0.866023084,0.174710825,0.286366923,0.181743566,0.153469932,0.509039068,0.162059341,0.270835357,0.502415896,0.079691779,0.836816017,1.0,0.80985199,0.029789505,0.171878461,0.115982231,0.06346046,0.157802081,0.124527425,,-1.480638874169348,0.4517035184101358,0.5333271469382964
GCA_900177045,0.143747875,0.350159741,0.893733705,0.159344347,0.75812456,0.712509679,0.186172033,0.621666418,0.797147523,0.350222765,0.890282594,0.623803003,0.687316661,0.772252781,0.23621071,0.787181942,0.68473649,0.6867585,0.331482042,0.245729735,0.718405879,0.183111126,0.617561518,0.287964782,0.720245752,0.18762885,0.092308951,0.211529279,0.719000851,0.656319858,0.306130892,0.819702316,0.472505439,0.285325345,0.71435405,0.192928796,0.107001934,5.730599701463945,3.7836774081290487,-3.107851943699446
GCA_900215215,0.385215292,0.255052632,0.077134771,0.316330541,0.356620582,0.386039365,0.120793331,0.273413978,0.278136235,0.207927995,0.638446584,0.442205071,0.462163874,0.432204827,0.430434939,0.262250478,0.234355448,0.424481729,0.4659707,0.0976454,0.382870341,0.044126044,0.495567049,0.457340344,0.175106958,0.053797348,0.555440616,0.554385854,0.118986269,0.606499918,0.240438248,0.450010037,0.474704431,0.289641153,0.732531557,0.359261631,0.38538893,0.9224528922957643,4.334038726801238,-2.022629936995559
GCA_902384455,0.089130226,0.067886506,0.157886776,0.076205963,0.037760564,,0.159320829,0.133291588,0.024813901,0.257413306,0.059673594,0.253253793,0.303898313,0.128443474,0.070253667,0.175077043,0.03894357,0.287306331,0.05501979,0.078842256,0.046089459,0.104322269,0.0366303,0.003467849,0.066715709,0.106517353,0.260433403,0.208086029,0.018180386,0.091180396,0.029905412,0.124622981,,0.048164207,0.126203316,0.101251451,0.075723321,-6.9659963769930755,0.8919551839754708,-0.2762438057278803
GCA_902384555,0.3126597,0.596655992,0.782580614,0.319122814,0.188706815,0.069870449,0.34870013,0.331006469,0.247332867,0.550925244,0.16222477,,0.59032916,0.433269374,0.269245393,0.651308388,0.29752752,0.371437569,0.734325508,0.44177654,0.288410356,0.234778469,0.124884754,0.186773924,0.611697675,0.498986723,,0.513393031,,,0.237908658,0.205654762,,0.323162487,0.130579439,0.412830027,0.13854572,1.0847738308372856,-2.375716976634639,0.7280728558461742
GCA_902384585,0.266944408,0.65131355,0.699286521,0.302289971,0.202322169,0.049620146,0.322987559,0.369744582,0.217718603,0.49064805,0.162930572,,0.609951837,0.389218576,0.223975931,0.71688503,0.289237516,0.340514735,0.801961172,0.478450902,0.300535145,0.102225036,0.107048458,0.188334497,0.677691502,0.508073542,,0.514001358,,,0.232239496,0.203983332,,0.355465955,0.095704114,0.45476217,0.171113479,1.0068819556385222,-2.2465493588597143,0.6004691624296814
GCA_902384795,0.227445765,0.510489539,0.734459305,0.293518856,0.171854647,0.039210832,0.27963572,0.341147224,0.208512021,0.567145825,0.152546028,,0.576815162,0.461897987,0.235522258,0.468455736,0.292263242,0.272314771,0.555313503,0.34126287,0.303402848,0.080027907,0.067801233,0.138644753,0.633856347,0.486129382,0.416463185,0.419929556,0.075220891,,0.226051658,0.171517325,,,0.088264394,0.453916843,0.131907811,-0.27064860112945804,-1.7113386981627712,0.34053387842219834
GCA_902384935,0.148425647,0.440752466,0.617662994,0.28653028,0.071640919,0.062176086,0.203746224,0.315056824,0.134353691,0.306469145,0.075815636,,0.477210595,0.417886422,0.269516413,0.350216835,0.268146009,0.280256037,0.424132338,0.379070771,0.296072449,0.28119721,0.198139927,0.209387111,0.41829032,0.248473479,0.283910479,0.443310805,0.15551908,,0.256730295,0.146091416,,0.372449176,0.09855053,0.22182828,0.133386116,-1.590499467905734,-1.2217349797960249,0.7164528429913278
