name,COG0051,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0185,COG0186,COG0197,COG0198,COG0200,COG0256,PCA_Score1(0.40147826593283),PCA_Score2(0.10586153649689446),PCA_Score3(0.08006198643044722)
GCA_027065205,0.035637174,0.192303336,0.126831578,0.158997864,0.055977207,0.091652356,0.125991776,0.152392205,0.100241714,0.330536408,0.284944411,0.165686956,0.238821907,0.107657311,0.383847288,0.152610138,-3.297116228064757,0.03543239070905921,1.3986803969680637
GCA_027066265,0.485988322,,,0.29661592,0.135908935,0.215960757,0.181112334,0.557902342,0.653280117,0.5030973,,0.661139245,0.492093669,0.453833049,0.512932094,0.556394533,2.1261194835832122,-1.213176722408792,1.941458395406186
GCA_027068385,,0.097386112,0.248371938,0.110092244,0.078782475,,0.139765342,0.217558865,0.273456241,0.167589451,0.071590645,0.344342293,0.115578314,0.249416229,,0.321738282,-2.2939045503188997,-1.125284105160228,0.7841098315125127
GCA_027072175,0.339971802,0.181020263,0.524485238,0.115880082,,0.363365323,0.31555931,0.15066438,0.385098805,0.209789599,0.371810735,,0.426877985,,,0.219873619,-0.45255277101369806,-0.20492666937836695,0.9662697686793754
GCA_027074605,0.427024015,0.529385056,0.754756937,0.322174446,0.342317356,0.292012576,0.177119061,0.879651386,0.702189246,0.567373105,0.558280159,0.655380738,0.65263898,0.535184927,0.863748014,0.814187781,5.46657446617973,-1.2350904629640698,3.6883449404140647
GCA_027074775,0.078352485,0.13847696,0.208761523,0.50653791,0.343735148,0.037918201,0.135458762,0.161165949,0.464469537,0.439340081,0.118795027,0.172084434,0.16404494,0.100280683,0.08803626,0.323222327,-2.5147294174824784,-0.8998956852320289,-0.2300876139599534
GCA_027076285,0.100500342,0.060023186,0.217251946,0.103756855,,0.151030146,0.132611127,0.099089588,0.317680849,0.11583928,0.085462786,0.109054389,0.115582295,0.076329618,,0.084788618,-3.9340172140581395,-0.020873583912820754,0.16157007439044044
GCA_027077325,0.119930852,0.033804348,0.247704042,0.045232049,0.35785971,0.083181405,0.021287403,0.05202985,0.028097925,0.108451914,0.095414273,0.253492207,0.046992399,0.17548893,,0.096540673,-4.362936170353784,0.11057628506171391,0.4964841418127711
GCA_027077895,0.072817028,0.014693052,0.224842714,0.102857832,0.062736401,0.310262422,0.214471216,0.063384369,0.085553973,0.211071714,0.076981888,0.2640102,0.125147503,0.099551446,,0.253947302,-3.612611332568552,-0.924976648326708,0.5535514866395893
GCA_027078975,0.501407335,0.625452353,0.523140074,0.347884589,0.31175985,0.226623801,0.171471138,0.796837005,0.60229208,0.424832483,0.497901928,0.661315426,0.587275437,0.340154998,0.529532134,0.549048512,3.4921983093127826,-0.7963539112001002,1.7995328866379523
GCA_027080775,0.472895347,0.730205222,0.549875401,0.252335696,0.31850955,0.239454534,0.161202725,0.700340107,0.607932689,0.406258072,0.502382578,0.763900489,0.607355717,0.359581777,0.694824876,0.548820972,3.8324593627849493,-0.5677661079677282,2.4170183547229187
GCA_027083015,0.434161915,0.338519221,0.287641723,0.574971405,0.77202865,0.407901369,0.525507595,0.465057419,0.446101712,0.38363837,0.109083189,0.150186761,0.304826269,0.36915119,,0.28890977,1.1508671843388518,1.2345152926813818,-1.6260871052158135
GCA_027083115,0.443998524,0.488494752,0.46780186,0.304456195,0.139074578,0.234523632,0.176527891,0.429612691,0.590108889,0.322175567,0.470584736,0.487494092,0.237092715,0.361868796,0.410490381,0.366390184,1.1209195985664548,-1.038450312953064,2.096763158614487
GCA_027083135,0.584970997,0.628093717,0.602778219,0.283607368,0.221753424,0.235709743,0.20190855,0.744054799,0.657658019,0.483529594,0.394551437,0.426016744,0.611254794,0.315121607,0.558283865,0.661680412,3.5351365676172635,-1.3276349365404927,2.315447636043171
GCA_027249345,0.349883068,0.223385942,0.141647201,0.50750869,0.267483192,0.227373745,0.397278988,0.406301228,0.133235857,0.071880394,0.257187271,0.444847891,0.267906088,0.084189577,,0.206246538,-1.4074666489440453,-0.5186756212305209,-1.3064331468245463
GCA_027297425,0.145859822,0.295714489,0.374550943,0.431447681,0.249821718,0.405348161,0.630189251,0.234927481,0.482232488,0.396266532,0.23861858,0.146865217,0.2106107,,0.289800103,0.512086152,0.14497011920135897,-1.0424893243516462,0.4660331527877402
GCA_027310005,0.416559827,0.390673736,0.604522007,0.401487371,,0.66345552,0.647102911,0.59205185,0.78849233,0.474346511,0.499638121,0.760282769,0.76851974,,,0.250921884,4.02889616969842,-0.5566906295769369,-0.17669995372261535
GCA_027310405,0.168452628,0.016910378,0.158909658,0.171932035,,0.163373057,0.133198553,0.24650087,0.138571567,,0.182584613,0.058030347,0.116083253,0.11937079,0.02357984,0.189541283,-3.7616388760089925,0.2679045891340646,-0.39247881342949414
GCA_027310605,,0.034820383,0.147370399,0.158006009,,0.212582292,0.191671899,0.150401323,0.210593304,0.019434565,0.173451153,0.155643929,,0.032631469,,0.121463313,-3.2484701196443604,0.2813506799376764,-0.5597544365053907
GCA_027310825,0.517711509,0.372098459,0.546019396,0.397316323,,0.692135712,0.653074809,0.600394982,0.736576543,0.549962123,0.580209071,0.685876838,0.736727108,,,0.282842551,4.229898040776948,-0.045377112554740806,-0.18999766545524305
GCA_027316485,0.187561327,0.215940235,0.117068371,0.193967009,0.070100243,0.128806166,0.199214626,0.240141838,0.048300075,0.163499251,0.482158211,0.100971659,0.936668878,0.728019349,0.626269487,0.121502868,-0.6077631265315305,1.593015758997574,3.6897777533515486
GCA_027319545,0.350015599,0.335018358,0.029879181,0.193030142,0.458046934,0.378490858,0.206765037,0.323153684,0.118765554,0.284779458,0.485861029,0.175916827,0.319332037,,0.356065427,0.076851767,-1.1850485828301698,2.7333412854902583,0.06925540893444442
GCA_027320125,0.187380925,0.10508034,0.897250881,0.810185891,,0.190326383,0.355927872,0.284094798,0.328866025,0.096892094,0.069922463,0.39182457,0.069486418,0.302155456,,0.264855807,-0.5784821375675784,-3.370917223272033,-0.17800481144271205
GCA_027320545,0.535908423,0.430174083,0.620022584,0.295757744,,0.67629792,0.771932402,0.667593977,0.521115506,0.44554995,0.485100388,0.696291148,0.892770783,,,0.351853618,4.314393384330124,-0.3546467756024524,-0.36349835597765634
GCA_027320585,0.345389492,0.109884636,0.396835454,0.070775124,,0.384789443,0.420388895,0.223530126,0.281241395,0.235455982,0.305864243,,0.426587916,,,0.1511407,-0.7577412678002469,0.22953327569159943,0.31332602121712955
GCA_027320925,0.445088846,0.407625516,0.585260191,0.413845326,,0.72448349,0.724526141,0.582055526,0.725968037,0.527405771,0.514395842,0.708949609,0.761287896,,,0.313868927,4.3251147887149965,-0.34239190996160745,-0.30726627070399937
GCA_027321925,0.1946636,0.116273755,1.0,0.837252172,,,0.329183143,0.277126432,0.343205519,0.082481307,0.028324802,0.373870431,0.095142212,0.3370384,,0.220281868,-0.2902138205485279,-3.397317787049027,-0.20622934391396586
GCA_027323125,0.543282883,0.39840545,0.552800902,0.386300745,,0.624664074,0.679365086,0.608522696,0.704933737,0.48209093,0.436295063,0.760817909,0.797215076,,,0.272931235,4.08168947294016,-0.49270731361761216,-0.5349989744711408
GCA_027324445,0.094143266,0.22979449,0.084739299,0.146059411,0.434921927,0.329465829,0.192557947,0.255840826,0.121183281,0.079105539,0.43580501,0.124848122,0.300945575,,0.255864426,0.116293693,-2.577776419845708,1.8973253561507313,0.41325532334692766
GCA_027327105,0.572160099,0.498441098,0.595477236,0.321214042,,0.664742114,0.830552177,0.753848013,0.487677198,0.448050956,0.51057839,0.618076059,0.959782784,,,0.369913724,4.67256313160185,-0.14717883635026674,-0.4388391978001028
GCA_027327965,0.287396113,0.183856584,0.09701208,0.170659378,0.39874714,0.367342777,0.17913771,0.377100138,0.085523033,0.027854509,0.41724201,0.233408854,0.323262924,,0.325291274,0.150105063,-1.9732947425965075,1.541330558214555,0.06015773265190332
GCA_027329025,0.452085387,0.374478299,0.551790766,0.361608237,,0.689546654,0.538370926,0.536916948,0.666963902,0.464344386,0.522804625,0.595800188,0.81520778,,,0.285339584,3.5319910280370426,0.06627865937887652,0.09550322481716439
GCA_027331565,,0.449244929,0.52034901,0.305026038,,0.697738078,0.828125946,0.74605862,0.580064258,0.53019721,0.473403455,0.587549003,0.938880592,,,0.41237209,4.347569621631399,-0.05388176554581248,-0.19639374392907752
GCA_027333315,0.486343273,0.364224542,0.528434248,0.39995552,,0.594970121,0.692599347,0.532116564,0.642992076,,0.429758199,0.605470352,0.745268981,,,0.269851938,3.0696264786936354,-0.551008777413372,-0.46549566424824435
GCA_027334345,0.538300347,0.454730559,0.575938299,0.350211303,,0.616649124,0.955853055,0.710304222,0.532176462,0.557600377,0.491072853,0.633804368,0.924622497,,,0.400182876,4.85158173763572,-0.35672231910427765,-0.5479558724899796
GCA_027334535,0.524421047,0.417579931,0.614121789,0.316457949,,0.604231867,0.843988744,0.619524583,0.485932173,0.521637178,0.480961292,,0.770880027,,,0.328115161,3.7228598562735034,-0.06286259893784091,-0.13617917130591864
GCA_027334715,0.654487147,0.440717273,,0.515785156,,0.457352506,0.554742339,0.66909518,0.808321688,0.445539204,0.530818178,,0.593253995,,,0.518653286,3.561710107435964,-0.13477718313873072,-0.06478711148254991
GCA_027335715,0.569202223,0.44540689,0.591519172,0.295143842,,0.595023485,0.721016261,0.566629926,0.473577261,0.47832043,0.503655836,0.537469302,0.892298207,0.147429596,,0.350105655,3.6771901844983446,-0.11827663242994971,-0.3549847376309803
GCA_027338815,0.556002112,0.437087455,0.5650877,0.308925456,,0.606085741,0.862925931,0.830232201,0.467799198,,0.446440838,0.52093613,0.904293137,,,0.388381481,3.9803688985217,-0.5119048496126257,-0.6109722040024732
GCA_027342585,0.539303179,0.432665689,0.611577908,0.303113853,,0.562246943,0.946545675,0.749154766,0.576872118,0.485667985,0.501427749,,0.832797387,0.161699367,,0.371514687,4.057887034502706,-0.4594843065242687,-0.4525787556355082
GCA_027343665,0.601534975,0.453003059,,0.582706841,,0.454267005,0.617462368,0.718085081,,0.411551808,0.345330877,,0.67239794,0.454035362,,0.500320898,3.290090169130018,0.09940410152625244,-0.3446224466729505
GCA_027346415,0.378370444,0.209439211,0.598087023,0.133158445,,,0.384046633,,0.332337337,0.295399327,0.471977719,0.408329695,0.534203276,,,0.159973549,0.46447726073338524,-0.13344192065934732,0.893039063217032
GCA_027348645,0.169366495,0.109105802,0.980178566,0.85261466,,,0.349604114,0.290547778,0.327078685,0.092193476,0.074976398,0.392828099,0.123772158,,,0.283338601,-0.2322954479157994,-3.476278723543334,-0.3671767426473068
GCA_027348755,0.671570566,0.321904186,,0.424172116,,0.41257185,0.729143343,0.660659829,0.62176362,0.185009244,0.34158178,,,0.328472464,,0.401277667,2.1094561751615646,-0.6742816611859979,-0.7773351453798298
GCA_027349895,0.461879123,0.415876574,0.634596809,0.354201567,,0.716433262,0.701980377,0.628303716,0.678037202,0.52107786,0.511563779,0.710910433,0.757446186,0.148691994,,0.290350301,4.090902981451706,-0.4645846807781235,-0.5438354849644227
GCA_027351905,0.454821921,0.354340479,0.58594391,0.386453605,,0.630194235,0.652793645,0.567357766,0.671696436,0.48131175,0.492728213,0.730046781,0.744436173,,,0.293135904,3.770792417813543,-0.5091161236498453,-0.2205544475775625
GCA_027354405,,0.402462727,0.538576387,0.375482756,,0.586926955,0.581112482,0.545014238,0.612804667,0.509604224,0.407992083,0.53209423,0.754783853,,,0.285143119,3.0344278885701677,-0.1489802331180741,0.06297242909753245
GCA_027363005,0.572945545,0.493520627,0.652442182,0.306927004,,0.687976468,0.936872631,0.67861566,0.570780777,0.497008427,0.483043612,0.686168391,0.90499587,,,0.379208621,4.986003998377468,-0.5064287360795868,-0.5071761294424673
GCA_027363155,0.50083142,0.440290951,0.631617149,0.350817811,,,0.855921671,0.643418837,0.543993497,0.435301677,0.430435057,0.59651738,0.871068604,,,0.346971578,3.7221769871403008,-1.094023866349357,-0.07709866054443258
GCA_027363515,0.504350705,0.418775591,0.597981268,0.309320645,,0.633274358,0.901691046,0.723397507,0.491060594,0.517857631,0.474593301,0.615758735,0.908652361,,,0.377839483,4.468534498202661,-0.34806438945247686,-0.4666426610215703
GCA_027363615,0.525952094,0.446891901,0.679502901,0.303208067,,0.653919532,0.774986255,0.665186172,0.503073873,,0.441504595,0.595720165,0.798785915,,,0.412645868,3.8355556108890334,-0.8663420597070045,-0.26356224808424206
GCA_027363625,0.586460066,0.483966637,0.633137039,0.304630205,,0.661767771,0.871205559,0.858215819,0.571136031,0.503304417,0.485290909,0.608426537,0.928558665,0.175791815,,0.345325895,4.843267441409382,-0.43244190998973636,-0.7635814279841094
GCA_027364495,0.083468573,,,,,,0.261019617,,,0.093750296,,,0.14433597,,,,-1.2275560098850273,-0.3035291463604593,0.3739458140181776
GCA_027369495,0.518055605,0.21562797,0.175569843,0.582969391,0.425846609,0.277757849,0.497904687,0.509455876,0.48472832,0.345904346,0.105834252,0.348191539,0.336201442,0.355668754,,0.229425399,0.6806395983796074,-0.1002806316762258,-1.2605969565371355
GCA_027371655,0.283549187,,,,,0.415447982,,,,,0.245303095,,0.487849831,,,,0.1814029377576658,0.1336678539846017,-0.096159749016607
GCA_027372055,0.216076233,0.2119244,0.118319167,0.199520611,0.073385132,0.157026075,0.241918684,0.210059926,0.057505645,0.149874694,0.509121394,0.102232535,0.626662521,0.561709438,0.69368621,0.217608701,-0.9542471994027941,1.1780745554484806,3.2510489917102143
GCA_027372415,0.195939296,0.102590406,0.85916154,0.76973389,,,0.344896133,0.258766671,0.333781091,0.086097131,0.049179191,0.423108574,0.118827136,0.351299034,,0.240055274,-0.40570277666097,-2.942693834914617,-0.24031083724213162
GCA_027379545,0.198716773,0.151527006,0.123441616,,0.093371978,0.127627789,0.238452688,0.275904606,0.046473082,0.133177932,,0.188667457,,0.602619979,0.727655094,0.157302673,-1.4454551036190697,0.49384617053779023,2.4743390338388314
GCA_027460525,0.307999386,0.241900831,0.210209658,0.648450967,0.34910301,0.289805035,0.396962572,0.355908441,0.271407478,0.243898258,0.101618381,0.416869717,0.444947303,0.10253189,0.542795474,0.259799958,-0.1971301546999473,-0.47977092638045654,-1.245835957891834
GCA_027491415,0.21389062,0.140064681,0.331954296,0.160931802,0.132892414,0.146898109,0.163573018,0.355251111,0.276792263,0.10364839,0.130620646,0.234140213,0.043840378,0.216463635,,0.228779423,-2.7259757025244666,-1.346918414223151,0.9241547478863894
GCA_027491435,0.218209397,0.129673835,0.299552501,0.150969448,0.125515318,0.174406633,0.193591291,0.349934006,0.287256625,0.108880398,0.161855102,0.248082916,0.055461825,0.182214295,0.167339544,0.280053367,-2.8671110207355293,-1.455742030615147,0.5557010413251909
GCA_027491455,0.061270235,0.115660974,0.278922467,0.054457981,0.13752021,0.159412558,0.163786967,0.269545725,0.205939869,0.172322516,0.222503531,0.131093156,0.071028132,0.252899353,0.110347794,0.271110347,-3.4431120763267433,-0.8118019755335976,1.287221779404932
GCA_027491565,0.198091729,0.159450018,0.285023801,0.139044765,0.12583459,0.147784804,0.145948872,0.350952326,0.236821618,0.123576484,0.10302749,0.271584225,0.067688215,0.197750879,0.150059251,0.203539388,-3.1502813432371806,-1.2894576675644733,0.46600663064423153
GCA_027491845,0.07781503,0.122688798,0.271677638,0.054702152,0.088096039,0.118313468,0.16887372,0.191077411,0.267297985,0.114574653,0.273550922,,0.055857205,0.321554289,0.109333061,,-3.172344939241137,-1.2581890564259073,1.5834549097258652
GCA_027491915,0.193757084,0.107449743,0.286275868,0.171032381,0.076541818,0.182450483,0.162568694,0.326565913,0.243389369,0.122448384,0.153698716,0.200104188,0.054198415,0.184116676,0.183815222,0.258190787,-3.139845713299572,-1.4260900421809874,0.6994194187859657
GCA_027491935,0.183038561,0.08228294,0.256759119,0.132506456,0.090503523,0.166704649,0.11392793,0.340584698,0.27474979,0.104220069,0.175411475,0.137089957,0.043981164,0.334614915,0.14990856,0.288920953,-3.1535824331647277,-1.1621411731030329,1.3174778765652857
GCA_027491945,,,,,,,,,,,,,0.080133982,,,,-0.35331763420480816,-0.13756619125134653,-0.06931717668793862
GCA_027492035,0.067172271,0.07733924,0.263311389,0.047658378,0.107086535,0.150850855,0.133539613,0.232649979,0.247654763,0.171290495,0.198217274,0.160169577,0.078655052,0.249640323,0.119335721,0.212710142,-3.655696823423346,-0.8824702299997376,1.2971583012135137
GCA_027563145,0.491027913,,,0.627386432,,,0.638684167,0.558644481,,,0.37075807,0.563410526,,,,,1.4642711943968607,-0.6027111612833456,-1.2460363904700456
GCA_027623355,0.427773926,0.35382818,0.222984466,0.345566028,0.390784092,0.289111694,0.403786888,0.542805541,0.433312283,0.30402129,0.163159668,,0.210723736,0.151237637,,0.175917753,-0.16686892645453644,-0.0017783378267970374,-1.0647411276230023
GCA_027887045,,0.317790124,0.373935154,0.443247638,0.207123444,0.390463165,0.771424393,0.23703148,0.398758366,0.399535527,0.211960282,0.084381094,0.170569499,,0.265023495,0.441362301,0.25637874350054146,-1.0514938932412,-0.0462687792942711
GCA_028275385,0.229245694,0.218235277,0.291907344,0.188291106,0.222731232,0.300650858,0.46179418,0.334841192,0.384224394,0.316680099,0.406400152,0.214147868,0.211086085,0.262483446,0.161393676,0.212066359,-1.061656546376767,-0.1098707914908396,0.6219297337005032
GCA_028275705,0.408996815,0.423128494,0.646231841,0.22329326,0.28565631,0.269928472,0.186929884,0.520434026,0.507871404,0.408835625,0.424845438,0.519950612,0.462015645,0.537881115,0.619320909,0.581761713,2.6655753403999634,-0.9428881573131147,3.0466722693980017
GCA_028276685,0.273594534,0.183330707,0.42517237,0.147122797,0.139351921,0.143276133,0.250519798,0.353807669,0.32041396,0.244912809,0.348433443,0.573420073,0.1974086,0.289697299,0.354719061,0.418648078,-0.7049777678576051,-1.6411944909571796,1.5868766958888711
GCA_028276795,0.3891942,0.535041927,0.483787928,0.260283462,0.142568952,0.226864885,0.182990578,0.562782196,0.545373101,0.327991823,0.437758471,0.431292686,0.22479142,0.441603018,0.32422839,0.507409181,1.2893120223376053,-1.2422176476601015,2.3941145237527977
GCA_028277025,0.697930092,,,,,,,,,,,,0.331473971,,,,0.5782813160709769,0.05530371007829324,-0.44343219443345744
GCA_028279045,0.44463263,0.316776284,0.220652734,0.350642092,,0.31031786,0.418889995,0.471798325,0.341345554,0.241021907,0.121869002,,0.289586259,0.240915563,,0.16372286,-0.3100985051820057,-0.010777839799506504,-0.9158791530722916
GCA_028279585,0.335237208,0.339829673,0.03793639,0.168854318,0.339979777,0.443368428,0.217693188,0.207565037,0.113562356,0.336238434,0.487993387,0.124100062,0.384727226,0.195090206,0.25059327,0.055456185,-1.5281008857458078,2.5684846788280953,0.11532263454318936
GCA_028279595,0.233710429,0.317851537,0.03652326,0.098639146,0.301330949,0.39805286,0.144690305,0.455527115,0.088415244,0.303104652,0.413803697,0.245880072,0.289863723,0.306341473,,0.064766389,-1.5042152317430377,2.183719302341033,0.5898887993538736
GCA_028279645,0.274306548,0.426438126,0.039152357,0.089373943,0.310742574,0.268514935,0.185541287,0.31646974,0.082463443,0.375761368,0.432632106,0.211620331,,0.221335215,,0.197282217,-1.3582702341803448,2.0150413583688627,0.8095699275266833
GCA_028279685,0.413634099,0.272251568,0.363453341,0.451242853,0.515654282,0.30866987,0.335664365,0.448964682,0.424535407,0.497813972,0.1393952,0.401675261,0.265110438,0.287966845,,0.163085179,0.5336370134546418,0.27228476426891846,-0.8443998275435052
GCA_028279705,0.247581503,0.025676038,0.186309039,0.17968965,,0.338085481,0.175268115,0.157292558,0.186785131,0.065554838,0.186225249,0.120269744,0.054057788,0.108716246,0.109070797,0.333575464,-3.4522588138184447,-0.14722150080151872,-0.5114769353794197
GCA_028279725,0.467243121,0.570283049,0.241503656,0.48699063,0.515435855,0.337818916,0.573946401,0.673797095,0.371026663,0.429037722,0.166344947,0.618479697,0.285499347,0.334235804,,0.364340014,2.1308560526325695,0.1904694232648424,-1.3505995404481241
GCA_028279745,0.386149006,0.366352559,0.260120796,0.424176672,0.43377356,0.295771006,0.51911791,0.481931745,0.380840154,0.407677584,0.160013276,0.35430658,0.304366262,0.1788643,,0.248250721,0.4173070104322758,0.0555436074651021,-1.1213508015714826
GCA_028279755,0.402194439,0.280511102,0.352307749,0.416610838,,0.322298255,0.588330905,0.42840734,0.313376303,0.401960962,0.077797916,,0.256292796,0.294481758,,0.09656893,0.1678708492010992,-0.2797100788334784,-1.0150703992569772
GCA_028279765,0.440027495,0.521418811,0.192624172,0.40643966,,0.328925029,0.381288837,0.623599909,0.232787457,0.393731114,0.112101607,0.629951963,0.247676661,0.339138254,,0.263670669,0.9169130812740288,0.13090146197313662,-0.8942554975190569
GCA_028279805,0.056492657,0.111438301,0.150677939,0.151541621,,0.445121163,0.220581507,0.059584184,0.171860485,0.099017305,0.33466479,,0.215850317,0.075950015,,0.113511298,-2.880077374003208,0.8895652789973604,-0.20505055499170174
GCA_028279825,0.282062877,0.040765144,0.160307706,0.115508037,,0.2341223,0.125182017,0.181637555,0.170842895,0.018742404,0.150408721,0.16555412,0.06547356,0.085358465,,0.106715422,-3.7531148239376293,0.2775431005343512,-0.35985218623985354
GCA_028283345,0.710406906,0.105279396,0.035203131,0.350998133,,0.267840256,0.311287714,0.787998452,0.024759546,0.38796773,0.455061298,0.296706176,0.735106773,,,0.09536839,0.5095993247388263,1.800520442957479,-1.0166550964386307
GCA_028283385,0.489764066,0.13088557,0.035395736,0.336474618,0.444006128,0.231368594,0.289350921,0.730409904,0.03293326,0.398788879,0.39190946,0.388855068,0.795958041,,0.297979185,0.073130049,0.14740456534861818,1.9158371553335605,-1.0816429859066081
GCA_028289805,0.38441417,0.32149945,,0.067904063,0.211252005,0.282802429,0.164637456,0.228502023,0.122794202,0.35027233,0.361165331,0.160454912,0.306261641,0.162794046,,,-1.4111418553992368,0.5665657904940037,1.1538629492122132
GCA_028439665,0.155374728,0.910888195,0.333075873,0.929851096,0.61629375,0.673769501,0.773817264,0.207834897,0.855732446,0.704718039,0.214790447,0.087967429,0.199374758,0.725110865,0.567206107,0.908718974,5.117703471451279,0.729828073485856,1.2037379781265733
GCA_028571495,0.189774273,0.164977474,0.170534623,,0.676064153,0.231177945,0.31551506,0.222474752,0.290544362,0.195248105,0.036500586,0.371488554,0.329861447,,,,-1.4118504737349566,0.7111632721632611,-1.0886190243196505
GCA_028678555,0.604091252,0.689328276,0.491021444,0.515797388,0.201504775,0.570125009,0.625223974,0.362656804,0.130377595,0.195880553,0.151087365,0.675924703,0.482262509,0.172759709,0.599297497,0.77679889,2.9128264806274884,-1.7439058941985097,-0.39416815054150084
GCA_028678905,0.54655224,0.675187241,0.465620608,0.575149033,0.161514481,0.524811301,0.568737524,0.340005759,0.109136763,0.250194952,0.148336672,0.751997605,0.533601561,0.155877988,0.570727154,,2.105607607457776,-1.0039811946360202,-0.9353969139497887
GCA_028679035,,0.612489573,0.472802743,0.619192916,0.160932303,,0.63488569,0.393263858,0.148038657,0.195589714,0.117675685,0.750119826,0.538080065,0.180837873,0.567160118,0.567577773,1.9532281695083802,-2.2375529423091773,-0.3394818846348081
GCA_028679405,0.560017854,,,,,0.538175421,0.677262768,0.403574931,0.119124097,0.17842903,,0.830972764,0.494386163,0.163433673,,,1.1783719469958123,-0.21915253381398953,-1.852974287358618
GCA_028679985,0.397196163,0.635749964,0.04056227,0.188722006,0.82457017,0.378391984,0.22106238,,,,0.660225088,0.204789103,0.353351325,0.341108789,0.512028471,0.090058253,0.7650499640808259,4.40532855426216,0.299117782700581
GCA_028682895,0.397699979,0.680703398,0.048734645,0.217700474,0.780831813,0.496967314,0.188024631,0.323120538,0.147787831,0.43271705,0.676496455,0.206707934,0.395251765,0.32461385,0.509543877,0.085405873,0.9265021314612445,4.949226940967844,0.22706676443023308
GCA_028682915,0.431283951,0.642090511,0.046204455,0.224997661,,,0.215662254,0.348030923,0.1497917,0.485728188,,0.212351931,,0.300742713,0.542188206,0.095639103,0.013197119373844185,2.5489307774173064,0.5662324377832957
GCA_028687195,0.178665751,0.119979785,0.316559443,0.126745515,,,0.244383216,0.293457941,0.280378395,0.10796293,0.165364589,0.328069014,0.082444338,0.140697998,,0.093899999,-2.514685914515607,-0.16379002067871912,-0.209754788025919
GCA_028690255,0.299565655,0.285710333,0.25288982,0.496747831,0.429769319,0.431999851,0.474505589,0.468669041,0.238715983,0.305996472,0.069635989,0.560987745,0.632818493,0.130629017,0.641067446,0.479358874,1.2416596771636124,-0.3122578895615145,-1.098625781476631
GCA_028691765,0.389419375,0.237250548,0.21039162,0.465716113,0.432026647,0.285933427,0.491865366,0.424853967,0.372060548,0.294500701,0.123554351,,0.208839274,0.235943559,,0.181588991,-0.3053250710557434,-0.05558626841728162,-1.3211182406585893
GCA_028693395,0.2261354,0.204691731,0.313520909,0.243938347,,0.155327045,0.261768746,0.318173882,0.324844979,0.181431867,0.228144379,0.360113484,0.228681141,0.155812396,,0.158735116,-1.7338998149440936,-0.3870471739183658,0.04736909385403402
GCA_028693795,0.371805176,0.734319176,0.032888109,0.225738645,0.919458881,0.486797075,,,0.151269953,1.0,0.875643295,,,,0.611324561,0.121190513,2.962818696258512,6.090595780459312,0.03431348034075114
GCA_028694055,0.418863464,0.619005688,0.041628401,0.218310871,0.792057512,0.420663087,0.187670469,0.364501211,0.147999334,0.751440423,0.888055267,0.258165279,0.404556459,0.367971997,0.571312892,0.104404204,1.9432722853727384,5.5718363107663755,0.9302066944737619
GCA_028695075,0.357719209,0.348197607,0.076200286,0.037788195,0.43915659,0.48819725,0.119559327,0.206726369,0.258547432,0.311076432,0.303913328,0.204356509,0.322865117,0.255096416,,,-1.104637610782384,2.1453992678985183,0.4450877091912432
GCA_028700115,0.05797248,0.137512442,0.168354755,0.161659984,0.297285917,0.393171182,0.24480749,0.036477157,0.271796803,0.133118144,0.248521145,,0.179548762,,,0.120979016,-2.56497310729545,0.5212416699289074,0.4618976918844494
GCA_028701835,0.065111613,0.129068054,0.188868842,0.216062276,,0.55432664,0.228221378,0.090902869,0.272183071,0.15403503,0.346273842,,0.236872455,,,0.160891763,-1.868622995464914,0.9880120571694624,0.28964831094786614
GCA_028702895,0.068632138,0.134288923,0.18219194,0.174378279,0.282117829,0.507104196,0.232165395,0.043305407,0.22963615,0.168032898,0.361459978,,0.275722955,,,0.106644877,-2.115548343564504,0.9758437028024279,0.5677590068061311
GCA_028710695,0.045141966,0.117767514,0.171245692,0.089772135,,0.379410447,0.152480663,0.213928095,0.242196388,0.10614084,0.060492388,,0.175118006,,,0.190665702,-2.784098304851025,0.2504828439553998,0.151435424945502
GCA_028711485,0.365569337,0.239691122,0.525211104,0.131732767,,0.50053061,0.490023553,0.256202883,0.469966615,0.258003459,0.439907807,,0.448070736,,,0.16032867,0.49799709723882035,0.1281159604823194,0.6001357286422296
GCA_028713045,0.453756574,0.364592933,,0.340297717,,0.382685354,0.543207176,0.509054807,,,0.358411549,,,0.435916146,,0.390734732,1.2985738430629266,0.11494686310009983,0.28365903071835696
GCA_028713895,0.178782404,0.059585714,0.151959072,0.137817385,,0.155066504,0.243574048,0.269643527,0.189926864,0.055269163,0.17622231,0.246565208,0.0961469,0.178855417,,0.176037292,-3.1899381654132393,0.0012376321408808185,-0.042374554566595966
GCA_028713935,0.063935137,0.159409407,0.195058804,0.20188894,0.247222694,0.620386581,0.254749738,0.050024518,0.115267123,0.133024066,0.405091415,0.518006032,0.215854799,,,0.122513413,-1.902545158360574,0.9234568615636841,0.320298054083056
GCA_028714095,0.325710846,0.171000811,0.23224402,0.254232708,,0.213242516,0.294705805,0.371645121,0.285473736,0.197023226,0.177463577,0.510612367,0.1398305,0.327691663,,0.178463301,-1.2234192670140358,-0.23299797252058654,-0.13892720717680251
